ID,__name__,released,starring,originating from,directed by,produced by,distributed by,edited by,screenwriter,music by
4902,The Devil's Backbone,2001,Marisa Paredes,Mexico,Guillermo del Toro,Pedro Almodóvar,Warner Bros.,Luis de la Madrid,Guillermo del Toro,Javier Navarrete
49035,Daddy Long Legs,1955,Leslie Caron,United States of America,Jean Negulesco,Samuel G. Engel,20th Century Studios,William H. Reynolds,Nora Ephron,Alex North
4904,The Way We Laughed,1998,Francesco Giuffrida,Italy,Gianni Amelio,Rita Rusić,Netflix,Simona Paggi,Gianni Amelio,Franco Piersanti
49079,Four Daughters,1938,Frank McHugh,United States of America,Michael Curtiz,Henry Blanke,Warner Bros.,Ralph Dawson,Lenore J. Coffee,Max Steiner
49082,Arizona,1940,William Holden,United States of America,Wesley Ruggles,Wesley Ruggles,Columbia Pictures,Otto Meyer,Claude Binyon,Stephen Foster
4909,The Incredible Shrinking Woman,1981,Ned Beatty,United States of America,Joel Schumacher,Hank Moonjean,Universal Pictures,Jeff Gourson,Richard Matheson,Suzanne Ciani
49098,"The World, the Flesh and the Devil",1959,Mel Ferrer,United States of America,Ranald MacDougall,Sol C. Siegel,Metro-Goldwyn-Mayer,Harold F. Kress,Ranald MacDougall,Miklós Rózsa
4910,Katie Tippel,1975,Peter Faber,Netherlands,Paul Verhoeven,Rob Houwer,Netflix,Jane Seitz,Neel Doff,Rogier van Otterloo
49110,Mom and Dad Save the World,1992,Eric Idle,United States of America,Greg Beeman,Michael Phillips,Warner Bros.,Michael Jablow,Ed Solomon,Jerry Goldsmith
4912,Funny Girl,1968,Barbra Streisand,United States of America,William Wyler,Ray Stark,Columbia Pictures,William Sands,Isobel Lennart,Jule Styne
4913,Circus of Horrors,1960,Donald Pleasence,United Kingdom,Sidney Hayers,Julian Wintle,Netflix,Reginald Mills,George Baxt,Franz Reizenstein
49130,A Good Year,2006,Russell Crowe,United States of America,Ridley Scott,Ridley Scott,20th Century Studios,Dody Dorn,Marc Klein,Marc Streitenfeld
4915,The Beastmaster,1982,Marc Singer,United States of America,Don Coscarelli,Sylvio Tabet,Metro-Goldwyn-Mayer,Don Coscarelli,Don Coscarelli,Lee Holdridge
4916,Midway,1976,Robert Mitchum,United States of America,Jack Smight,Walter Mirisch,Universal Pictures,Robert Swink,Donald S. Sanford,John Williams
4918,The Young Lions,1958,Marlon Brando,United States of America,Edward Dmytryk,Al Lichtman,20th Century Studios,Dorothy Spencer,Irwin Shaw,Hugo Friedhofer
49183,Vital,2004,Tadanobu Asano,Japan,Shinya Tsukamoto,Shinya Tsukamoto,Netflix,Shinya Tsukamoto,Shinya Tsukamoto,Chu Ishikawa
4919,Subway,1985,Jean Reno,France,Luc Besson,Luc Besson,Gaumont Film Company,Sophie Schmit,Luc Besson,Éric Serra
492,Manhattan Murder Mystery,1993,Woody Allen,United States of America,Woody Allen,Columbia Pictures,TriStar Pictures,Susan E. Morse,Woody Allen,Cole Porter
4920,"Now, Voyager",1942,Bette Davis,United States of America,Irving Rapper,Hal B. Wallis,Warner Bros.,Warren Low,Casey Robinson,Max Steiner
49200,A Foreign Affair,1948,Marlene Dietrich,United States of America,Billy Wilder,Charles Brackett,Paramount Pictures,Doane Harrison,Richard L. Breen,Friedrich Hollaender
4921,Little Women,1933,Katharine Hepburn,United States of America,George Cukor,Merian C. Cooper,Netflix,Jack Kitchin,Sarah Y. Mason,Max Steiner
4922,Halls of Montezuma,1950,Karl Malden,United States of America,Lewis Milestone,Robert Bassler,20th Century Studios,William H. Reynolds,Michael Blankfort,Sol Kaplan
49220,For Your Consideration,2006,Ricky Gervais,United States of America,Christopher Guest,Karen Murphy,Netflix,Robert Leighton,Christopher Guest,C. J. Vanston
4923,Guadalcanal Diary,1943,Anthony Quinn,United States of America,Lewis Seiler,Bryan Foy,20th Century Studios,Fred Allen,Lamar Trotti,David Buttolph
4924,Anzio,1968,Robert Mitchum,United States of America,Edward Dmytryk,Dino De Laurentiis,Netflix,Peter Taylor,H.A.L. Craig,Riz Ortolani
4925,The Cheap Detective,1978,Louise Fletcher,United States of America,Robert Moore,Margaret Booth,Columbia Pictures,Sidney Levin,Neil Simon,Patrick Williams
4926,Everybody's Famous!,2000,Thekla Reuten,Belgium,Dominique Deruddere,Dominique Deruddere,Miramax,Ludo Troch,Dominique Deruddere,Raymond van het Groenewoud
49265,Shooting Dogs,2005,John Hurt,Germany,Michael Caton-Jones,David Belton,Netflix,Christian Lonk,David Wolstencroft,Dario Marianelli
49272,Casino Royale,2006,Daniel Craig,United States of America,Martin Campbell,Barbara Broccoli,InterCom,Stuart Baird,Paul Haggis,David Arnold
49278,Déjà Vu,2006,Jim Caviezel,United Kingdom,Tony Scott,Jerry Bruckheimer,Netflix,Chris Lebenzon,Terry Rossio,Harry Gregson-Williams
4928,That Obscure Object of Desire,1977,Fernando Rey,Spain,Luis Buñuel,Serge Silberman,Netflix,Hélène Plemiannikov,Luis Buñuel,Richard Wagner
49280,Bobby,2006,Robert F. Kennedy,United States of America,Emilio Estevez,Ed Bass,The Weinstein Company,Richard Chew,Emilio Estevez,Mark Isham
49284,10 Items or Less,2006,Morgan Freeman,United States of America,Brad Silberling,Lori McCreary,Netflix,Michael Kahn,Brad Silberling,Antonio Pinto
49286,The Holiday,2006,Dustin Hoffman,United States of America,Nancy Meyers,Nancy Meyers,Columbia Pictures,Joe Hutshing,Nancy Meyers,Hans Zimmer
4929,The Toy,1982,Ned Beatty,United States of America,Richard Donner,Ray Stark,Columbia Pictures,Richard A. Harris,Francis Veber,Patrick Williams
49291,I Wake Up Screaming,1941,Carole Landis,United States of America,H. Bruce Humberstone,Milton Sperling,20th Century Studios,Robert L. Simpson,Steve Fisher,Cyril J. Mockridge
4930,Funeral in Berlin,1966,Wolfgang Völz,United Kingdom,Guy Hamilton,Harry Saltzman,Paramount Pictures,John Bloom,Len Deighton,Konrad Elfers
49314,Harsh Times,2006,J. K. Simmons,United States of America,David Ayer,David Ayer,Mikado Film,Conrad Buff IV,David Ayer,Graeme Revell
4932,Dressed to Kill,1980,Michael Caine,United States of America,Brian De Palma,George Litto,Netflix,Gerald B. Greenberg,Brian De Palma,Pino Donaggio
49347,Fast Food Nation,2006,Avril Lavigne,United States of America,Richard Linklater,Malcolm McLaren,Netflix,Sandra Adair,Richard Linklater,Friends of Dean Martinez
4936,Fame,1980,Meg Tilly,United States of America,Alan Parker,Alan Marshall,United Artists Corporation,Gerry Hambling,Christopher Gore,Michael Gore
4937,Fatso,1980,Anne Bancroft,United States of America,Anne Bancroft,Mel Brooks,20th Century Studios,Glenn Farr,Anne Bancroft,Joe Renzetti
49379,"20,000 Years in Sing Sing",1932,Spencer Tracy,United States of America,Michael Curtiz,Darryl F. Zanuck,Warner Bros.,George Amy,Wilson Mizner,Bernhard Kaun
49394,Simon of the Desert,1965,Silvia Pinal,Mexico,Luis Buñuel,Gustavo Alatriste,Netflix,Carlos Savage,Luis Buñuel,Raúl Lavista
49396,Tenacious D in The Pick of Destiny,2006,Dave Grohl,United States of America,Liam Lynch,Jack Black,New Line Cinema,David Rennie,Jack Black,Jack Black
494,Executive Decision,1996,Steven Seagal,United States of America,Stuart Baird,Joel Silver,Warner Bros.,Kevin Stitt,Jim Thomas,Jerry Goldsmith
49402,The Facts of Life,1960,Ruth Hussey,United States of America,Melvin Frank,Melvin Frank,United Artists Corporation,Frank Bracht,Melvin Frank,Leigh Harline
4941,Flash Gordon,1980,Timothy Dalton,United States of America,Mike Hodges,Dino De Laurentiis,Universal Pictures,Malcolm Cooke,Lorenzo Semple,Howard Blake
49412,It's a Wonderful World,1939,James Stewart,United States of America,W. S. Van Dyke,Frank Davis,Metro-Goldwyn-Mayer,Harold F. Kress,Ben Hecht,Edward Ward
4944,Empire of the Ants,1977,Joan Collins,United States of America,Bert Ira Gordon,Samuel Z. Arkoff,American International Pictures,Michael Luciano,Bert Ira Gordon,Dana Kaproff
4945,The Enforcer,1976,Clint Eastwood,United States of America,James Fargo,Robert Daley,Warner Bros.,Joel Cox,Stirling Silliphant,Jerry Fielding
49464,Sitting Pretty,1948,Maureen O'Hara,United States of America,Walter Lang,Samuel G. Engel,20th Century Studios,Harmon Jones,F. Hugh Herbert,Alfred Newman
4947,The Gauntlet,1977,Mara Corday,United States of America,Clint Eastwood,Robert Daley,Warner Bros.,Joel Cox,Dennis Shryack,Jerry Fielding
4948,I Bury the Living,1958,Howard Smith,United States of America,Albert Band,Albert Band,United Artists Corporation,Frank Sullivan,Louis Garfinkle,Gerald Fried
4951,Lord of the Flies,1990,Balthazar Getty,United States of America,Harry Hook,Lewis M. Allen,Columbia Pictures,Harry Hook,Jay Presson Allen,Philippe Sarde
49530,Blood Diamond,2006,Leonardo DiCaprio,United States of America,Edward Zwick,Edward Zwick,Netflix,Steven Rosenblum,Charles Leavitt,James Newton Howard
4954,Ocean's 11,1960,Frank Sinatra,United States of America,Lewis Milestone,Lewis Milestone,Warner Bros.,Philip W. Anderson,Billy Wilder,Nelson Riddle
4955,The Sicilian,1987,Barbara Sukowa,Italy,Michael Cimino,Bruce McNall,Netflix,Françoise Bonnot,Gore Vidal,David Mansfield
4957,Sudden Impact,1983,Mara Corday,United States of America,Clint Eastwood,Clint Eastwood,Warner Bros.,Joel Cox,Dean Riesner,Lalo Schifrin
4963,Ocean's Eleven,2001,Wladimir Klitschko,United States of America,Steven Soderbergh,Jerry Weintraub,InterCom,Stephen Mirrione,Charles Lederer,David Holmes
4964,Baran,2001,Reza Naji,Iran,Majid Majidi,Majid Majidi,Miramax,Hassan Hassandust,Majid Majidi,Ahmad Pejman
49647,Charlotte's Web,2006,Julia Roberts,United States of America,Gary Winick,Jordan Kerner,UIP-Dunafilm,Sabrina Plisco,Susannah Grant,Danny Elfman
49649,Eragon,2006,Gary Lewis,United States of America,Stefen Fangmeier,Roger Barton,InterCom,Chris Lebenzon,Peter Buchman,Patrick Doyle
49651,Rocky Balboa,2006,Sylvester Stallone,United States of America,Sylvester Stallone,Charles Winkler,InterCom,Sean Albertson,Sylvester Stallone,Bill Conti
49666,Fur,2006,Emily Bergl,United States of America,Steven Shainberg,Laura Bickford,Netflix,Kristina Boden,Erin Cressida Wilson,Carter Burwell
4967,No Man's Land,2001,François Mitterrand,Italy,Danis Tanović,Cédomir Kolar,iTunes,Francesca Calvelli,Danis Tanović,Danis Tanović
49688,The Dam Busters,1955,David Morrell,United Kingdom,Michael Anderson,Robert Clark,Associated British Picture Corporation,Richard Best,R. C. Sherriff,Eric Coates
497,Much Ado About Nothing,1993,Denzel Washington,United States of America,Kenneth Branagh,Kenneth Branagh,Netflix,Andrew Marcus,Kenneth Branagh,Patrick Doyle
4971,Moscow on the Hudson,1984,Udo Kier,United States of America,Paul Mazursky,Paul Mazursky,Columbia Pictures,Richard Halsey,Paul Mazursky,David McHugh
4973,Amélie,2001,Dominique Pinon,France,Jean-Pierre Jeunet,Claudie Ossard,MOKÉP,Hervé Schneid,Jean-Pierre Jeunet,Yann Tiersen
4974,Not Another Teen Movie,2001,Cerina Vincent,United States of America,Joel Gallen,Neal H. Moritz,Columbia Pictures,Steven Welch,Buddy Johnson,Theodore Shapiro
4975,Vanilla Sky,2001,Jason Lee,United States of America,Cameron Crowe,Tom Cruise,Netflix,Joe Hutshing,Alejandro Amenábar,Nancy Wilson
49752,Red-Headed Woman,1932,Charles Boyer,United States of America,Jack Conway,Paul Bern,Metro-Goldwyn-Mayer,Blanche Sewell,F. Scott Fitzgerald,Richard A. Whiting
49759,Lost Horizon,1973,Charles Boyer,United States of America,Charles Jarrott,Ross Hunter,Columbia Pictures,Maury Winetrobe,Larry Kramer,Burt Bacharach
49766,The Man Who Never Was,1956,Gloria Grahame,United States of America,Ronald Neame,André Hakim,20th Century Studios,Peter Taylor,Ewen Montagu,Alan Rawsthorne
4977,Kandahar,2001,Nelofer Pazira,France,Mohsen Makhmalbaf,Mohsen Makhmalbaf,BiM Distribuzione,Mohsen Makhmalbaf,Mohsen Makhmalbaf,Mohammad-Reza Darvishi
4979,The Royal Tenenbaums,2001,Gwyneth Paltrow,United States of America,Wes Anderson,Owen Wilson,Netflix,Dylan Tichenor,Owen Wilson,Mark Mothersbaugh
49793,We Are Marshall,2006,Matthew Fox,United States of America,McG,McG,Warner Bros.,Priscilla Nedd-Friendly,Jamie Linden,Christophe Beck
4980,Bill & Ted's Bogus Journey,1991,Keanu Reeves,United States of America,Peter Hewitt,Scott Kroopf,Orion Pictures,David Finfer,Ed Solomon,David Newman
4981,Clockwise,1986,John Cleese,United Kingdom,Christopher Morahan,Michael Codron,Universal Pictures,Peter Boyle,Michael Frayn,George Fenton
4982,The Trollenberg Terror,1958,Laurence Payne,United Kingdom,Quentin Lawrence,Robert S. Baker,Netflix,Henry Richardson,Jimmy Sangster,Stanley Black
49822,The Good Shepherd,2006,Angelina Jolie,United States of America,Robert De Niro,Robert De Niro,Universal Pictures,Tariq Anwar,Eric Roth,Bruce Fowler
49824,Dreamgirls,2006,Eddie Murphy,United States of America,Bill Condon,Laurence Mark,Netflix,Virginia Katz,Bill Condon,Stephen Trask
4984,Morgan - A Suitable Case for Treatment,1966,Bernard Bresslaw,United Kingdom,Karel Reisz,Leon Clore,Netflix,Tom Priestley,David Mercer,John Dankworth
4985,Sheena,1984,Tanya Roberts,United States of America,John Guillermin,Paul Aratow,Columbia Pictures,Ray Lovejoy,Lorenzo Semple,Richard Hartley
4987,Spacehunter: Adventures in the Forbidden Zone,1983,Molly Ringwald,United States of America,Lamont Johnson,Don Carmody,Columbia Pictures,Scott Conrad,Daniel Goldberg,Elmer Bernstein
4989,How High,2001,Judah Friedlander,United States of America,Jesse Dylan,Danny DeVito,Netflix,Larry Block,Dustin Lee Abraham,Method Man
49902,The Decameron,1971,Pier Paolo Pasolini,Italy,Pier Paolo Pasolini,Alberto Grimaldi,United Artists Corporation,Nino Baragli,Pier Paolo Pasolini,Ennio Morricone
4992,Kate & Leopold,2001,Hugh Jackman,United States of America,James Mangold,Cathy Konrad,Miramax,David Brenner,James Mangold,Rolfe Kent
49929,Katzelmacher,1969,Hanna Schygulla,Germany,Rainer Werner Fassbinder,Rainer Werner Fassbinder,Netflix,Rainer Werner Fassbinder,Rainer Werner Fassbinder,Peer Raben
4993,The Lord of the Rings: The Fellowship of the Ring,2001,John Rhys-Davies,United States of America,Peter Jackson,Peter Jackson,New Line Cinema,John Gilbert,Peter Jackson,Howard Shore
49932,Inland Empire,2006,David Lynch,United States of America,David Lynch,David Lynch,518 Media,David Lynch,David Lynch,David Lynch
4994,The Majestic,2001,Laurie Holden,United States of America,Frank Darabont,Frank Darabont,Warner Bros.,Jim Page,Michael Sloane,Mark Isham
4995,A Beautiful Mind,2001,Josh Lucas,United States of America,Ron Howard,Ron Howard,iTunes,Mike Hill,Akiva Goldsman,James Horner
49953,Caravaggio,1986,Zohra Sehgal,United Kingdom,Derek Jarman,Sarah Radclyffe,Netflix,George Akers,Suso Cecchi d'Amico,Simon Fisher Turner
49957,The History Boys,2006,Frances de la Tour,United Kingdom,Nicholas Hytner,Nicholas Hytner,Netflix,John Wilson,Alan Bennett,George Fenton
49961,Notes on a Scandal,2006,Cate Blanchett,United Kingdom,Richard Eyre,Scott Rudin,InterCom,John Bloom,Patrick Marber,Philip Glass
4998,The Defiant Ones,1958,Sidney Poitier,United States of America,Stanley Kramer,Stanley Kramer,United Artists Corporation,Frederic Knudtson,Harold Jacob Smith,Ernest Gold
4999,Dodsworth,1936,Walter Huston,United States of America,William Wyler,Samuel Goldwyn,United Artists Corporation,Daniel Mandell,Sidney Howard,Alfred Newman
50,The Usual Suspects,1995,Kevin Spacey,United States of America,Bryan Singer,Bryan Singer,Netflix,John Ottman,Christopher McQuarrie,John Ottman
500,Mrs. Doubtfire,1993,Pierce Brosnan,United States of America,Chris Columbus,Robin Williams,Netflix,Raja Gosnell,Leslie Dixon,Howard Shore
5000,Medium Cool,1969,Peter Boyle,United States of America,Haskell Wexler,Haskell Wexler,Paramount Pictures,Verna Fields,Haskell Wexler,Mike Bloomfield
5001,Sahara,1943,Humphrey Bogart,United States of America,Zoltan Korda,Harry Joe Brown,Columbia Pictures,Charles Nelson,Zoltan Korda,Miklós Rózsa
5004,The Party,1968,Peter Sellers,United States of America,Blake Edwards,Blake Edwards,Netflix,Ralph E. Winters,Blake Edwards,Henry Mancini
5005,Separate Tables,1958,Rita Hayworth,United States of America,Delbert Mann,Harold Hecht,United Artists Corporation,Marjorie Fowler,Terence Rattigan,David Raksin
50064,The Good German,2006,George Clooney,United States of America,Steven Soderbergh,Gregory Jacobs,Warner Bros.,Steven Soderbergh,Paul Attanasio,Thomas Newman
50068,Letters from Iwo Jima,2006,Ken Watanabe,United States of America,Clint Eastwood,Steven Spielberg,InterCom,Joel Cox,Iris Yamashita,Kyle Eastwood
5007,Topkapi,1964,Peter Ustinov,United States of America,Jules Dassin,Jules Dassin,United Artists Corporation,Roger Dwyre,Eric Ambler,Manos Hatzidakis
50076,Presenting Lily Mars,1943,Judy Garland,United States of America,Norman Taurog,Joe Pasternak,Metro-Goldwyn-Mayer,Albert Akst,Frances Marion,Georgie Stoll
5008,Witness for the Prosecution,1957,Marlene Dietrich,United States of America,Billy Wilder,Arthur Hornblow,United Artists Corporation,Daniel Mandell,Billy Wilder,Matty Malneck
5009,Ali,2001,Will Smith,United States of America,Michael Mann,Michael Mann,Columbia Pictures,William Goldenberg,Michael Mann,Lisa Gerrard
501,Naked,1993,David Thewlis,United Kingdom,Mike Leigh,Simon Channing-Williams,Netflix,Jon Gregory,Mike Leigh,Andrew Dickson
5010,Black Hawk Down,2001,Eric Bana,United States of America,Ridley Scott,Ridley Scott,Columbia Pictures,Pietro Scalia,Ken Nolan,Hans Zimmer
5012,Yentl,1983,Barbra Streisand,United States of America,Barbra Streisand,Rusty Lemorande,Metro-Goldwyn-Mayer,Terry Rawlings,Barbra Streisand,Michel Legrand
5013,Gosford Park,2001,Maggie Smith,United States of America,Robert Altman,Robert Altman,Focus Features,Tim Squyres,Julian Fellowes,Patrick Doyle
5014,I Am Sam,2001,Sean Penn,United States of America,Jessie Nelson,Edward Zwick,New Line Cinema,Richard Chew,Kristine Johnson,John Powell
5016,The Shipping News,2001,Rhys Ifans,United States of America,Lasse Hallström,Irwin Winkler,Netflix,Andrew Mondshein,Annie Proulx,Christopher Young
50162,Arthur and the Minimoys,2007,David Bowie,France,Luc Besson,Luc Besson,Metro-Goldwyn-Mayer,Vincent Tabaillon,Luc Besson,Éric Serra
5017,The Big Heat,1953,Gloria Grahame,United States of America,Fritz Lang,Robert Arthur,Columbia Pictures,Charles Nelson,Fritz Lang,Mischa Bakaleinikoff
5019,Queen Bee,1955,Joan Crawford,United States of America,Ranald MacDougall,Jerry Wald,Columbia Pictures,Viola Lawrence,Ranald MacDougall,George Duning
50208,Familia rodante,2004,Elías Viñoles,Argentina,Pablo Trapero,Pablo Trapero,Netflix,Nicolás Goldbart,Pablo Trapero,León Gieco
5021,Murder by Death,1976,Maggie Smith,United States of America,Robert Moore,Columbia Pictures,Columbia Pictures,Margaret Booth,Neil Simon,Dave Grusin
5022,The Servant,1963,Harold Pinter,United Kingdom,Joseph Losey,Joseph Losey,Netflix,Reginald Mills,Harold Pinter,John Dankworth
50253,David and Bathsheba,1951,Gregory Peck,United States of America,Henry King,Darryl F. Zanuck,20th Century Studios,Barbara McLean,Philip Dunne,Alfred Newman
