ID,__name__,released,starring,originating from,directed by,produced by,distributed by,edited by,screenwriter,music by
3869,The Naked Gun 2½: The Smell of Fear,1991,Leslie Nielsen,United States of America,David Zucker,Robert K. Weiss,"Netflix, UIP-Dunafilm",Christopher Greenbury,"Zucker, Abrahams and Zucker, Pat Proft, Jerry Zucker",Ira Newborn
3870,Our Town,1940,Fay Bainter,United States of America,Sam Wood,Sol Lesser,"United Artists Corporation, Netflix",Sherman Todd,"Thornton Wilder, Harry Chandlee, Frank Craven",Aaron Copland
38701,Don't Come Knocking,2005,James Roday Rodriguez,"France, United States of America, Germany",Wim Wenders,Peter Schwartzkopff,"Sony Pictures Classics, Vudu","Peter Przygodda, Oli Weiss","Wim Wenders, Sam Shepard",T Bone Burnett
3871,Shane,1953,George Stevens,United States of America,George Stevens,George Stevens,"Paramount Pictures, Netflix",William Hornbeck,"A. B. Guthrie Jr., Jack Schaefer, Jack Sher",Victor Young
3872,"Suddenly, Last Summer",1959,Mercedes McCambridge,United States of America,Joseph L. Mankiewicz,Sam Spiegel,"Columbia Pictures, Netflix","William Hornbeck, Thomas Stanford","Gore Vidal, Tennessee Williams","Malcolm Arnold, Buxton Orr"
3873,Cat Ballou,1965,Lee Marvin,United States of America,Elliot Silverstein,Harold Hecht,"Columbia Pictures, Netflix",Charles Nelson,"Frank Pierson, Walter Newman",Frank De Vol
3877,Supergirl,1984,Peter O'Toole,"United States of America, United Kingdom",Jeannot Szwarc,Ilya Salkind,"Columbia Pictures, Netflix",Malcolm Cooke,David Odell,Jerry Goldsmith
3878,X the Unknown,1956,Dean Jagger,United Kingdom,"Joseph Losey, Leslie Norman",Anthony Hinds,"Warner Bros., Netflix",James Needs,Jimmy Sangster,James Bernard
38798,In Her Shoes,2005,Shirley MacLaine,United States of America,Curtis Hanson,"Tony Scott, Ridley Scott","20th Century Studios, Netflix",Lisa Zeno Churgin,Susannah Grant,Mark Isham
3882,Bring It On,2000,Kirsten Dunst,United States of America,Peyton Reed,"Marc Abraham, Thomas Bliss","Universal Pictures, Netflix",Larry Bock,Jessica Bendinger,Christophe Beck
38843,55 Days at Peking,1963,Walter Gotell,United States of America,"Nicholas Ray, Andrew Marton, Guy Green",Samuel Bronston,"Netflix, Monogram Pictures",Robert Lawrence,"Philip Yordan, Robert Hamer, Ben Barzman, Bernard Gordon",Dimitri Tiomkin
3889,Highlander: Endgame,2000,Edge,United States of America,Douglas Aarniokoski,"Harvey Weinstein, William N. Panzer, Bob Weinstein, Cary Granat","Netflix, Miramax","Robert A. Ferretti, Tracy Granger",Joel Soisson,Nick Glennie-Smith
389,Colonel Chabert,1994,Gérard Depardieu,France,Yves Angelo,"Jean-Louis Livi, Bernard Marescot","Canal+, Pathé Distribution",Thierry Derocles,"Yves Angelo, Véronique Lagrange, Jean Cosmos","Robert Schumann, Wolfgang Amadeus Mozart, Ludwig van Beethoven, Alessandro Scarlatti, Franz Schubert, François Rauber"
3892,Anatomy,2000,Franka Potente,Germany,Stefan Ruzowitzky,"Jakob Claussen, Thomas Wobke, Andrea Willson",Columbia Pictures,Ueli Christen,Stefan Ruzowitzky,Marius Ruhland
3896,The Way of the Gun,2000,James Caan,United States of America,Christopher McQuarrie,Kenneth Kokin,"Hulu, Netflix, Artisan Entertainment",Stephen Semel,Christopher McQuarrie,Joe Kraemer
3897,Almost Famous,2000,Zack Ward,United States of America,Cameron Crowe,Ian Bryce,"Netflix, InterCom",Joe Hutshing,Cameron Crowe,Nancy Wilson
390,"Faster, Pussycat! Kill! Kill!",1965,Susan Bernard,United States of America,Russ Meyer,"Russ Meyer, Eve Meyer","Netflix, RM Films International",Russ Meyer,Russ Meyer,Paul Sawtell
3902,Goya in Bordeaux,1999,Maribel Verdú,"Spain, Italy",Carlos Saura,"Fulvio Lucisano, Andrés Vicente Gómez",Italian International Film,Julia Juániz Martínez,Carlos Saura,Roque Baños
3910,Dancer in the Dark,2000,Udo Kier,"Spain, Norway, United States of America, Sweden, Finland, Denmark, Italy, Netherlands, Germany, Argentina, Iceland, France, United Kingdom",Lars von Trier,Vibeke Windeløv,Fine Line Features,"François Gédigier, Molly Malene Stensgaard",Lars von Trier,Björk
3916,Remember the Titans,2000,Ryan Gosling,United States of America,Boaz Yakin,"Jerry Bruckheimer, Chad Oman","Netflix, Walt Disney Studios Motion Pictures, Disney+",Michael Tronick,Gregory Allen Howard,Trevor Rabin
3917,Hellraiser,1987,Clare Higgins,United Kingdom,Clive Barker,Christopher Figg,"Entertainment Film Distributors, Netflix",Richard Marden,Clive Barker,Christopher Young
3918,Hellbound: Hellraiser II,1988,Ashley Laurence,United Kingdom,Tony Randel,Christopher Figg,"New World Pictures, Netflix, Hulu",Richard Marden,"Clive Barker, Peter Atkins",Christopher Young
39183,Brokeback Mountain,2005,Anne Hathaway,United States of America,Ang Lee,"Diana Ossana, James Schamus",Focus Features,Geraldine Peroni,"Larry McMurtry, Diana Ossana",Gustavo Santaolalla
3920,"Faraway, So Close!",1993,Mikhail Gorbachev,Germany,Wim Wenders,Wim Wenders,"Sony Pictures Classics, Netflix",Peter Przygodda,"Wim Wenders, Ulrich Zieger, Richard Reitinger",Laurent Petitgand
39231,Elizabethtown,2005,Orlando Bloom,United States of America,Cameron Crowe,"Tom Cruise, Paula Wagner","UIP-Dunafilm, Netflix",Mark Livolsi,Cameron Crowe,Ryan Adams
3924,Pajama Party,1964,Dorothy Lamour,United States of America,Don Weis,"Samuel Z. Arkoff, James H. Nicholson",American International Pictures,Eve Newman,Louis M. Heyward,Les Baxter
3925,Stranger Than Paradise,1984,Rammellzee,"United States of America, Germany",Jim Jarmusch,Sara Driver,"Netflix, The Samuel Goldwyn Company",Jim Jarmusch,Jim Jarmusch,John Lurie
3927,Fantastic Voyage,1966,Raquel Welch,United States of America,Richard Fleischer,Saul David,"Netflix, 20th Century Studios",William B. Murphy,"Harry Kleiner, David Duncan, Jerome Bixby",Leonard Rosenman
3928,Abbott and Costello Meet Frankenstein,1948,Lou Costello,United States of America,Charles Barton,Robert Arthur,"Universal Pictures, Netflix",Frank Gross,"Robert Lees, John Grant",Frank Skinner
39292,"Good Night, and Good Luck.",2005,Peter Jacobson,"France, United States of America",George Clooney,Grant Heslov,"Warner Independent Pictures, Vudu",Stephen Mirrione,"George Clooney, Grant Heslov",Dianne Reeves
393,Street Fighter,1994,Kylie Minogue,United States of America,Steven E. de Souza,"Edward R. Pressman, Kenzō Tsujimoto","Universal Pictures, Netflix","Dov Hoenig, Robert F. Shugrue, Edward M. Abroms",Steven E. de Souza,Graeme Revell
3930,Creature from the Black Lagoon,1954,Julie Adams,United States of America,Jack Arnold,William Alland,"Vudu, Universal Pictures, Netflix",Ted J. Kent,"Harry Essex, Arthur A. Ross",Henry Mancini
39305,Li'l Abner,1959,Stella Stevens,United States of America,Melvin Frank,Norman Panama,Paramount Pictures,Arthur P. Schmidt,Melvin Frank,Gene de Paul
39307,Dreamer,2005,Dakota Fanning,United States of America,John Gatins,Brian Robbins,"DreamWorks, Netflix",David Rosenbloom,John Gatins,John Debney
3932,The Invisible Man,1933,Gloria Stuart,United States of America,James Whale,Carl Laemmle Jr.,"Universal Pictures, Netflix",Ted J. Kent,"H.G. Wells, James Whale, Philip Wylie, R. C. Sherriff, Preston Sturges",Heinz Eric Roemheld
3936,Phantom of the Opera,1943,Frank Puglia,United States of America,Arthur Lubin,George Waggner,"Universal Pictures, Netflix",Russell F. Schoengarth,"Eric Taylor, Samuel Hoffenstein",Edward Ward
39369,Detective Story,1951,Kirk Douglas,United States of America,William Wyler,William Wyler,"Paramount Pictures, Netflix",Robert Swink,"Philip Yordan, Robert Wyler",Victor Young
39381,The Proposition,2005,David Wenham,"United Kingdom, Australia",John Hillcoat,Chris Brown,"First Look Studios, Netflix",Jon Gregory,Nick Cave,"Nick Cave, Warren Ellis"
39400,The Fog,2005,Tom Welling,United States of America,Rupert Wainwright,"John Carpenter, David Foster, Debra Hill","Columbia Pictures, Netflix",Dennis Virkler,"John Carpenter, Debra Hill",Graeme Revell
39414,Shopgirl,2005,Steve Martin,United States of America,Anand Tucker,"Steve Martin, Ashok Amritraj","Netflix, Medusa Film",David Gamble,Steve Martin,Barrington Pheloung
39419,Where the Truth Lies,2005,Colin Firth,"United States of America, Canada, United Kingdom",Atom Egoyan,Robert Lantos,"THINKFilm, Netflix",Susan Shipton,"Atom Egoyan, Rupert Holmes",Mychael Danna
39435,The Legend of Zorro,2005,Antonio Banderas,United States of America,Martin Campbell,"Steven Spielberg, Gary Barber, Laurie MacDonald, Walter F. Parkes","Columbia Pictures, Netflix",Stuart Baird,"Alex Kurtzman, Roberto Orci",James Horner
39444,The Weather Man,2005,Nicolas Cage,United States of America,Gore Verbinski,Steve Tisch,"Paramount Pictures, Netflix",Craig Wood,Steven Conrad,Hans Zimmer
39446,Saw II,2005,Emmanuelle Vaugier,United States of America,Darren Lynn Bouseman,"Leigh Whannell, Gregg Hoffman, James Wan, Mark Burg, Oren Koules","Netflix, Lionsgate Films",Kevin Greutert,"Leigh Whannell, Darren Lynn Bouseman",Charlie Clouser
39449,Prime,2005,Meryl Streep,United States of America,Ben Younger,Jennifer Todd,"Universal Pictures, Netflix",Kristina Boden,Ben Younger,Ryan Shore
3946,Get Carter,2000,Sylvester Stallone,United States of America,Stephen Kay,"Elie Samaha, Mark Canton, Neil Canton","Netflix, Warner Bros.",Gerald B. Greenberg,"David McKenna, Ted Lewis",Tyler Bates
3948,Meet the Parents,2000,Jon Abrahams,United States of America,Jay Roach,"Robert De Niro, Jane Rosenthal, Jay Roach","DreamWorks, Netflix, Universal Subscription","Jon Poll, Greg Hayden","John Hamburg, Jim Herzfeld, Greg Glienna",Randy Newman
39481,Will Success Spoil Rock Hunter?,1957,Groucho Marx,United States of America,Frank Tashlin,Frank Tashlin,20th Century Studios,Hugh S. Fowler,Frank Tashlin,Cyril J. Mockridge
3949,Requiem for a Dream,2000,Ben Shenkman,United States of America,Darren Aronofsky,Eric Watson,Artisan Entertainment,Jay Rabinowitz,"Darren Aronofsky, Hubert Selby Jr.",Clint Mansell
3952,The Contender,2000,Gary Oldman,"United States of America, United Kingdom",Rod Lurie,Douglas Urbanski,DreamWorks,Michael Jablow,Rod Lurie,Larry Groupé
3953,Dr. T & the Women,2000,Richard Gere,"United States of America, Germany",Robert Altman,"Robert Altman, David H. Levy, Graham King, Cindy Cowan","Netflix, Artisan Entertainment",Geraldine Peroni,Anne Rapp,Lyle Lovett
3959,The Time Machine,1960,Kurt Waitzmann,United States of America,George Pal,George Pal,"Metro-Goldwyn-Mayer, Netflix",George Tomasini,David Duncan,Russell Garcia
3960,Haunted,1995,Anna Massey,"United States of America, United Kingdom",Lewis Gilbert,Anthony Andrews,"Netflix, October Films",John Jympson,James Herbert,Debbie Wiseman
39625,"A Genius, Two Partners and a Dupe",1975,Raimund Harmstorf,"France, Italy, Germany","Damiano Damiani, Sergio Leone","Sergio Leone, Claudio Mancini",MOKÉP,Nino Baragli,"Damiano Damiani, Ernesto Gastaldi",Ennio Morricone
3963,The Unsinkable Molly Brown,1964,Debbie Reynolds,United States of America,Charles Walters,"Lawrence Weingarten, Roger Edens","Metro-Goldwyn-Mayer, Netflix",Fredric Steinkamp,"Helen Deutsch, Richard Morris","Meredith Willson, Jack Elliott"
3965,The Strange Love of Martha Ivers,1946,Kirk Douglas,United States of America,Lewis Milestone,Hal B. Wallis,"Paramount Pictures, Netflix",Archie Marshek,"Robert Riskin, Robert Rossen",Miklós Rózsa
39659,Teorema,1968,Terence Stamp,Italy,Pier Paolo Pasolini,Donato Leoni,Netflix,Nino Baragli,Pier Paolo Pasolini,Ennio Morricone
3967,Billy Elliot,2000,Gary Lewis,United Kingdom,Stephen Daldry,"Greg Brenman, Jon Finn",Universal Pictures,John Wilson,Lee Hall,Stephen Warbeck
3969,Pay It Forward,2000,Kathleen Wilhoite,United States of America,Mimi Leder,Peter Abrams,"Netflix, InterCom",David Rosenbloom,Leslie Dixon,Thomas Newman
3972,Drunken Master II,1994,Andy Lau,Hong Kong,Lau Kar-leung,"Eric Tsang, Leonard Ho",Netflix,Cheung Kwok-che,Edward Tang,Wai Lap Wu
39731,Champion,1949,Kirk Douglas,United States of America,Mark Robson,Stanley Kramer,"United Artists Corporation, Netflix",Harry W. Gerstad,Carl Foreman,Dimitri Tiomkin
3974,The Little Vampire,2000,Anna Popplewell,"United States of America, Netherlands, Germany",Uli Edel,Richard Claus,"New Line Cinema, Netflix",Peter R. Adam,"Angela Sommer-Bodenburg, Karey Kirkpatrick, Larry Wilson",Nigel Clarke
3975,Lucky Numbers,2000,Ed O'Neill,"United States of America, France",Nora Ephron,"Nora Ephron, Sean Daniel, Andrew Lazar","Netflix, 01 Distribution",Barry Malkin,Adam Resnick,George Fenton
3977,Charlie's Angels,2000,Cameron Diaz,United States of America,McG,"Drew Barrymore, Leonard Goldberg, Nancy Juvonen","Columbia Pictures, Netflix",Wayne Wahrman,"Ed Solomon, John August",Edward Shearmur
39779,Tarzan and His Mate,1934,Johnny Weissmuller,United States of America,"Jack Conway, Cedric Gibbons",Bernard H. Hyman,"Metro-Goldwyn-Mayer, Netflix",Tom Held,Edgar Rice Burroughs,William Axt
3978,The Legend of Bagger Vance,2000,Will Smith,United States of America,Robert Redford,"Jake Eberts, Michael Nozik","DreamWorks, Netflix",Hank Corwin,Jeremy Leven,Rachel Portman
3979,Little Nicky,2000,Quentin Tarantino,United States of America,Steven Brill,"Jack Giarraputo, Robert Simonds, Allen Covert","New Line Cinema, Netflix, Microsoft Store",Jeff Gourson,"Adam Sandler, Steven Brill, Tim Herlihy",Teddy Castellucci
39824,Mahogany,1975,Diana Ross,United States of America,Berry Gordy,Rob Cohen,Paramount Pictures,Peter Zinner,John Byrum,Michael Masser
3983,You Can Count on Me,2000,Matthew Broderick,United States of America,Kenneth Lonergan,"Martin Scorsese, Jeffrey Sharp, Larry Meistrich, Barbara De Fina","Netflix, Paramount Vantage",Anne McCabe,Kenneth Lonergan,Lesley Barber
3984,Diamonds Are Forever,1971,Sean Connery,"Germany, United Kingdom",Guy Hamilton,"Albert R. Broccoli, Harry Saltzman","Netflix, InterCom",Bert Bates,"Ian Fleming, Richard Maibaum, Tom Mankiewicz",John Barry
3985,The Eagle Has Landed,1976,Joachim Hansen,United Kingdom,John Sturges,"David Niven, Jr.",Titanus,Anne V. Coates,"Jack Higgins, Tom Mankiewicz",Lalo Schifrin
3986,The 6th Day,2000,Arnold Schwarzenegger,"United States of America, Canada",Roger Spottiswoode,"Arnold Schwarzenegger, Mike Medavoy, Jon Davison","Columbia Pictures, Netflix",Michel Arcand,"Cormac Wibberley, Marianne Wibberley",Trevor Rabin
39869,Manderlay,2005,Udo Kier,"Sweden, Denmark, France, United Kingdom, Netherlands, Germany",Lars von Trier,Vibeke Windeløv,01 Distribution,Molly Malene Stensgaard,Lars von Trier,Joachim Holbek
3988,Dr. Seuss' How the Grinch Stole Christmas,2000,Jim Carrey,United States of America,Ron Howard,Brian Grazer,UIP-Dunafilm,Daniel P. Hanley,"Dr. Seuss, Jeffrey Price, Peter S. Seaman",James Horner
3991,102 Dalmatians,2000,Gérard Depardieu,United States of America,Kevin Lima,Edward S. Feldman,"InterCom, Netflix, Walt Disney Studios Motion Pictures, Disney+",Gregory Perler,"Brian Regan, Kristen Buckley, Bob Tzudiker, Noni White",David Newman
39931,Damnation Alley,1977,Dominique Sanda,United States of America,Jack Smight,Bobby Roberts,20th Century Studios,Frank J. Urioste,"Lukas Heller, Roger Zelazny",Jerry Goldsmith
39934,The Bridges at Toko-Ri,1954,Grace Kelly,United States of America,Mark Robson,George Seaton,"Paramount Pictures, Netflix",Alma Macrorie,Valentine Davies,Lyn Murray
3994,Unbreakable,2000,M. Night Shyamalan,United States of America,M. Night Shyamalan,"M. Night Shyamalan, Roger Birnbaum, Sam Mercer, Barry Mendel, Gary Barber","Netflix, Walt Disney Studios Motion Pictures",Dylan Tichenor,M. Night Shyamalan,James Newton Howard
39941,Love on the Run,1979,Claude Jade,France,François Truffaut,François Truffaut,Netflix,Martine Barraqué,"Marie-France Pisier, François Truffaut, Jean Aurel, Suzanne Schiffman",Georges Delerue
3996,"Crouching Tiger, Hidden Dragon",2000,Zhang Ziyi,"Hong Kong, People's Republic of China, United States of America, Taiwan",Ang Lee,"Ang Lee, William Kong, Hsu Li Kong",InterCom,Tim Squyres,"James Schamus, Wang Hui-ling, Kuo Jung Tsai",Tan Dun
3998,Proof of Life,2000,Zbigniew Zamachowski,United States of America,Taylor Hackford,Taylor Hackford,"Warner Bros., Netflix",Sheldon Kahn,Tony Gilroy,Danny Elfman
3999,Vertical Limit,2000,Chris O'Donnell,United States of America,Martin Campbell,Robert King,"Netflix, Columbia Pictures",Thom Noble,"Terry Hayes, Robert King",James Newton Howard
4,Waiting to Exhale,1995,Whitney Houston,United States of America,Forest Whitaker,"Terry McMillan, Ronald Bass","20th Century Studios, Netflix",Richard Chew,Ronald Bass,Babyface
4000,The Bounty,1984,Mel Gibson,"United Kingdom, United States of America",Roger Donaldson,Dino De Laurentiis,"Orion Pictures, Netflix",Tony Lawson,Robert Bolt,Vangelis
4002,"Planes, Trains and Automobiles",1987,Steve Martin,United States of America,John Hughes,John Hughes,"Netflix, UIP-Dunafilm",Paul Hirsch,John Hughes,Ira Newborn
4003,She's Having a Baby,1988,Matthew Broderick,United States of America,John Hughes,John Hughes,"Paramount Pictures, Netflix",Alan Heim,John Hughes,Stewart Copeland
4005,The Living Daylights,1987,Walter Gotell,United Kingdom,John Glen,"Albert R. Broccoli, Michael G. Wilson","Netflix, InterCom",Peter Davies,"Richard Maibaum, Michael G. Wilson",John Barry
4007,Wall Street,1987,Charlie Sheen,United States of America,Oliver Stone,Edward R. Pressman,"20th Century Studios, Netflix, FandangoNow",Claire Simpson,"Oliver Stone, Stanley Weiser",Stewart Copeland
4008,Born on the Fourth of July,1989,Oliver Stone,United States of America,Oliver Stone,Oliver Stone,"Universal Pictures, Netflix","Joe Hutshing, David Brenner","Oliver Stone, Ron Kovic",John Williams
4009,Talk Radio,1988,Zach Grenier,United States of America,Oliver Stone,Edward R. Pressman,"Universal Pictures, Netflix",David Brenner,"Oliver Stone, Eric Bogosian",Stewart Copeland
4011,Snatch,2000,Robbie Gee,"United States of America, United Kingdom",Guy Ritchie,Matthew Vaughn,"InterCom, Netflix",Jon Harris,Guy Ritchie,John Murphy
4012,Punchline,1988,Tom Hanks,United States of America,David Seltzer,Daniel Melnick,"Columbia Pictures, Netflix",Bruce Green,David Seltzer,Charles Gross
4014,Chocolat,2000,Johnny Depp,"United States of America, United Kingdom",Lasse Hallström,"David Brown, Kit Golden, Leslie Holleran",UIP-Dunafilm,Andrew Mondshein,Robert Nelson Jacobs,Rachel Portman
40148,Revolver,2005,Jason Statham,"United Kingdom, France",Guy Ritchie,"Luc Besson, Virginie Silla, Marty Katz","Netflix, Samuel Goldwyn Films",Tim Maurice-Jones,"Guy Ritchie, Luc Besson",Nathaniel Mechaly
4018,What Women Want,2000,Mel Gibson,United States of America,Nancy Meyers,"Nancy Meyers, Bruce Davey, Susan Cartsonis, Matt Williams","Paramount Pictures, Netflix","Stephen A. Rotter, Carol Littleton, Thomas J. Nordberg",Josh Goldsmith,Alan Silvestri
4019,Finding Forrester,2000,Sean Connery,"United Kingdom, United States of America",Gus Van Sant,"Sean Connery, Laurence Mark, Rhonda Tollefson","Sony Pictures, Netflix",Valdís Óskarsdóttir,Mike Rich,Bill Brown
